2022-07-23 13:59:17,951 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 13:59:17,951 - INFO - Time cost: 0.2s
2022-07-23 14:00:13,288 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:00:13,289 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:00:17,754 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:00:17,911 - INFO - 当前持仓：0
2022-07-23 14:00:17,911 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:00:17,912 - INFO - Hello world!
2022-07-23 14:00:17,912 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:00:17,912 - INFO - Time cost: 0.16s
2022-07-23 14:01:13,576 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:01:13,576 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:01:17,763 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:01:17,897 - INFO - 当前持仓：0
2022-07-23 14:01:17,897 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:01:17,898 - INFO - Hello world!
2022-07-23 14:01:17,898 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:01:17,898 - INFO - Time cost: 0.13s
2022-07-23 14:02:13,553 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:02:13,553 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:02:17,778 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 14:02:17,907 - INFO - 当前持仓：0
2022-07-23 14:02:17,908 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 14:02:17,908 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 14:02:17,908 - INFO - Time cost: 0.13s
2022-07-23 14:03:13,490 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 14:03:13,491 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 14:03:17,786 - INFO - <<<<<<<< Strategy Start <<<<<<<<
